record_kind	strict_vtable_va	class_name	instance_count	count_semantics	broad_pointer_value	pointer_occurrence_count	pointer_occurrence_dump_file_offsets	broad_pointer_dump_file_offset	dump_name	dump_sha256	locator_va	locator_dump_file_offset	broad_pointer_module	locator_module	type_descriptor_module	hierarchy_module	first_entry_module	type_descriptor_name	primary_rejection_reason	all_rejection_reasons	dedup_key	source
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A60F704	1	0x008CB201	0x008BBA31	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B3D3E	0x0096006B	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A60F704	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A60FD50	1	0x008CB051	0x008BC07D	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B3B3E	0x0095FE6B	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A60FD50	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A6103E4	1	0x008CAE8D	0x008BC711	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A656BE6	0x00902F13	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A6103E4	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A610568	1	0x008CAE2D	0x008BC895	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B36C2	0x0095F9EF	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A610568	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A61132C	1	0x008CAA89	0x008BD659	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B2976	0x0095ECA3	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A61132C	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A6116B8	1	0x008C8A4D	0x008BD9E5	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B260E	0x0095E93B	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A6116B8	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A611B9C	1	0x008BDED5	0x008BDEC9	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B21D6	0x0095E503	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A611B9C	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A611D70	1	0x008CA721	0x008BE09D	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B1FB6	0x0095E2E3	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A611D70	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A612C08	1	0x008C91B5	0x008BEF35	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B127A	0x0095D5A7	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A612C08	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A613478	1	0x008C9FA5	0x008BF7A5	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B0C66	0x0095CF93	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A613478	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A613550	1	0x008BF889	0x008BF87D	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B0ACA	0x0095CDF7	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A613550	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A6135EC	1	0x008C9F35	0x008BF919	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B0A36	0x0095CD63	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A6135EC	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A613668	1	0x008C9F15	0x008BF995	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B09B2	0x0095CCDF	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A613668	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A6136A4	1	0x008C9EF5	0x008BF9D1	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6B092E	0x0095CC5B	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A6136A4	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A613EC0	1	0x008C9C2D	0x008C01ED	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6AFE36	0x0095C163	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A613EC0	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A61CF84	1	0x008CB9F1	0x008C92B1	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6568AE	0x00902BDB	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A61CF84	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A61CF90	1	0x008CAB8D	0x008C92BD	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A6568BE	0x00902BEB	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A61CF90	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A61D4DC	1	0x008CA8D5	0x008C9809	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A656D7E	0x009030AB	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	LOCATOR_VA_NOT_ALIGNED	LOCATOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A61D4DC	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A6328C4	1	0x008E0C85	0x008DEBF1	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A87DC60	0x00BF7367	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	TYPE_DESCRIPTOR_VA_NOT_ALIGNED	TYPE_DESCRIPTOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A6328C4	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A632B24	1	0x008E1885	0x008DEE51	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A87DC24	0x00BF733F	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE	TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A632B24	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A632D14	1	0x008E20F5	0x008DF041	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A87DD4C	0x00BF738F	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	TYPE_DESCRIPTOR_VA_NOT_ALIGNED	TYPE_DESCRIPTOR_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A632D14	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6A637234	1	0x008AD4BD	0x008E3561	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6A75A374	0x00A066A1	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	mscorlib.ni.dll@0x6A600000+0xB48000	UNKNOWN	HIERARCHY_OUTSIDE_LOADED_MODULE	HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6A637234	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6C056A10	1	0x00C7A200	0x00C79F38	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6B9A73E8	0x00A9D48E	msvcp90.dll@0x6BFD0000+0x8E000	msvcr90.dll@0x6B910000+0xA3000	UNKNOWN	UNKNOWN	msvcp90.dll@0x6BFD0000+0x8E000	UNKNOWN	TYPE_DESCRIPTOR_VA_NOT_ALIGNED	TYPE_DESCRIPTOR_VA_NOT_ALIGNED|HIERARCHY_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6C056A10	DUMP
REJECTED_NOT_VTABLE	UNKNOWN	UNKNOWN	0	REJECTED_BROAD_HIT_INSTANCE_COUNT_FORCED_ZERO	0x6C056B38	1	0x00C7A204	0x00C7A060	GameClient.local.bin_1.41.01_69151_20260816_040609.dmp	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc	0x6B9A73E8	0x00A9D48E	msvcp90.dll@0x6BFD0000+0x8E000	msvcr90.dll@0x6B910000+0xA3000	UNKNOWN	UNKNOWN	msvcp90.dll@0x6BFD0000+0x8E000	UNKNOWN	TYPE_DESCRIPTOR_VA_NOT_ALIGNED	TYPE_DESCRIPTOR_VA_NOT_ALIGNED|HIERARCHY_VA_NOT_ALIGNED|TYPE_DESCRIPTOR_OUTSIDE_LOADED_MODULE|HIERARCHY_OUTSIDE_LOADED_MODULE|RTTI_ADDRESSES_NOT_IN_SAME_LOADED_MODULE|TYPE_DESCRIPTOR_NOT_EXACT_OR_NOT_CAPTURED|HIERARCHY_CHAIN_INVALID_OR_NOT_CAPTURED	daf63c7d13dc7ca601776cc7e4abbf02aa2e367f91ea420b3b05aaa8af7bffdc|0x6C056B38	DUMP
