source	evidence_id	relative_path	size	sha256	document_kind	parse_status	root_tag	element_count	record_tag	record_count	attribute_names	parser_detail
DATA	DATA-1876	Data/Scene/Save/Bg1070/Sector_0_0/surfaces.xml	424	2C88FFABCE91387983CBEAB9AADEF5DA60EB076CD1D91AD1DDB95500FA0F0A63	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1877	Data/Scene/Save/Bg1071/Sector_0_0/surfaces.xml	665	BE532DC428D340D21E7586091936ACBF6CD468CF58A640D2A782E228A7F311EE	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1878	Data/Scene/Save/Bg1072/Sector_0_0/surfaces.xml	665	2248C5D7AE8B97E65E3F3C70744A11C1198E94F6C9A72C0EEADADD0065DF24B4	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1879	Data/Scene/Save/Bg1073/Sector_0_0/surfaces.xml	665	083CEB6053DEE32DAAF9C0D0A91D00556C5D946597C77B199FDE85D0FF1F3251	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1880	Data/Scene/Save/Bg1074/Sector_0_0/surfaces.xml	481	B4EEBDC5D42C36453D430E05FAC6A4B080AA5F30D76B5942F4882BBF1C0C8B58	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1881	Data/Scene/Save/Bg1075/Sector_0_0/surfaces.xml	481	048384A9D9293F45331462A87B322CF75A5FB386A83E0D358371BFC503D3BF91	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1882	Data/Scene/Save/Bg1076/Sector_0_0/surfaces.xml	481	7E508EEFE054495499D1C84528699D3E4D54FA762DC14B3223D212FE9A8B7645	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1883	Data/Scene/Save/Bg1077/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1884	Data/Scene/Save/Bg1078/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1885	Data/Scene/Save/Bg1079/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1886	Data/Scene/Save/Bg1080/Sector_0_0/surfaces.xml	419	E0BD0AB9C404E67D07F45FAF7602804938E3D654B6515A186BA87F6D43978E76	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1887	Data/Scene/Save/Bg1081/Sector_0_0/surfaces.xml	266	B3E56933A5B2C81ECCABAC8E3497C9FE69C09F314038AD23B3FC8D0993020F50	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1888	Data/Scene/Save/Bg1082/Sector_0_0/surfaces.xml	266	358C12E8F46ABEEC9DF05FC04A6E3CACC33CF7EDA9AD3DBF3CA76AFB000B2ACF	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1889	Data/Scene/Save/Bg1083/Sector_0_0/surfaces.xml	424	A4EA1F3E77CC8F74DEA3DBE3863BFFB5E39868A83B9285BAE6832256C36C0C90	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1890	Data/Scene/Save/Bg1084/Sector_0_0/surfaces.xml	665	0206AE9213EF954554A948BE483110EBE9279CDBA3B9A2A789553F6A379D9DBE	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1891	Data/Scene/Save/Bg1085/Sector_0_0/surfaces.xml	481	7D7CD74BF87EE19D0CDB391F308F0D840F94AEEDED6FAD4E7440487057B4742C	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1892	Data/Scene/Save/Bg1086/Sector_0_0/surfaces.xml	481	5F6E081820DA61E51907259E327228EB8B8ADA8DCD3045CEC014DF25D94CBA0B	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1893	Data/Scene/Save/Bg1087/Sector_0_0/surfaces.xml	481	26F22586D10E1884CC09274333FEC400DE5594D0B2853A15DAE471B8A4C9F897	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1894	Data/Scene/Save/Bg1088/Sector_0_0/surfaces.xml	419	0B9349B0EB9A7DEB2C7FD552B1CD1BF3BD813E13AE8EDDD2EE74654B7FFDCE3B	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1895	Data/Scene/Save/Bg1089/Sector_0_0/surfaces.xml	266	1E68B370F324905E04BE192150CC777D42B98517C72AE51E6924EAB66C091563	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1896	Data/Scene/Save/Bg1090/Sector_0_0/surfaces.xml	266	8E4BE6C4F2FE8F85B02E306D5732D1E202AC294E76B8D8E17470E1F7C2C24BBB	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1897	Data/Scene/Save/Bg1091/Sector_0_0/surfaces.xml	424	9B5DEA32C57095D13BFCC8FD6779666DC07450486E2214998511B76C574795A4	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1898	Data/Scene/Save/Bg1092/Sector_0_0/surfaces.xml	665	34DA34BD946F2F8530ABED2E2334B9E22AA5B1ED6C419BBD8FEF0899F6A8AEC9	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1899	Data/Scene/Save/Bg1093/Sector_0_0/surfaces.xml	481	12BCA00686A61871E5F36C7D93609DBCA9542D8328D6D75E88F6209BA3D799E8	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1900	Data/Scene/Save/Bg1094/Sector_0_0/surfaces.xml	481	ABF6D5C55AB3C2E7C236C92330C3F34BE8491563241EF7AED602A1AE8F5A6108	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1901	Data/Scene/Save/Bg1095/Sector_0_0/surfaces.xml	481	2D484CC4D6A91B28288CCF9D143224286C45719F5648B3024448BC66771AF874	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1902	Data/Scene/Save/Bg1096/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1903	Data/Scene/Save/Bg1097/Sector_0_0/surfaces.xml	419	C312F4863083FD348416C451654E7C5781867F3A720E850D029EFA64B0BE4A82	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1904	Data/Scene/Save/Bg1098/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1905	Data/Scene/Save/Bg1099/Sector_0_0/surfaces.xml	665	DED9AE5CDCE4C1B6CAC47EE4D67DD0D9C17B5E5834F45630B25757AB03E8D1B2	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1906	Data/Scene/Save/Bg1100/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1907	Data/Scene/Save/Bg1101/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1908	Data/Scene/Save/Bg1102/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1909	Data/Scene/Save/Bg1103/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1910	Data/Scene/Save/Bg1104/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1911	Data/Scene/Save/Bg1105/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1912	Data/Scene/Save/Bg1106/Sector_0_0/surfaces.xml	665	0A27B117F28C973590366ADD1C8062A04137917FFE86740CE0EDEBC1D3166854	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1913	Data/Scene/Save/Bg1107/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1914	Data/Scene/Save/Bg1108/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1915	Data/Scene/Save/Bg1109/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1916	Data/Scene/Save/Bg1110/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1917	Data/Scene/Save/Bg1111/Sector_0_0/surfaces.xml	116	45D04C80F3E3774251197EFCC7942F547EA9D01B372FDEEC415979EF788A0400	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-1918	Data/Scene/Save/Bg1112/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1919	Data/Scene/Save/Bg1113/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1920	Data/Scene/Save/Bg1114/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1921	Data/Scene/Save/Bg1115/Sector_0_0/surfaces.xml	481	054D77554AFAB2B8DE78893F6BEA96084A9425C635A2C6286F2AAE950A8EB745	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1922	Data/Scene/Save/Bg1116/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1923	Data/Scene/Save/Bg1117/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1924	Data/Scene/Save/Bg1118/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1925	Data/Scene/Save/Bg1119/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1926	Data/Scene/Save/Bg1120/Sector_0_0/surfaces.xml	116	C2BACAD9693C43281B57C19F3B4C731A89BABD4BF93D48C23DFC8B5EF59E5668	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-1927	Data/Scene/Save/Bg1121/Sector_0_0/surfaces.xml	419	40A85B14EAEB98BFD64E9C2D2AE5F8C04B1ABD963C40B44ED1B3BBA40695E23A	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1928	Data/Scene/Save/Bg1122/Sector_0_0/surfaces.xml	116	0D6413988214D4B13A0A7DB5F3CF2A3538463EF7A50397C4EE5284B871A57830	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-1929	Data/Scene/Save/Bg1124/Sector_0_0/surfaces.xml	419	D74D5E81A3C83C2591C0CBC1F74434936417232BEDE9BED0C57A1F89BA653590	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1930	Data/Scene/Save/Bg1125/Sector_0_0/surfaces.xml	419	4B7E2CAEC03EB2FA4C0941A2B4CF40B4F4E5DF9D5801C8AE0B425E465FBD2F9A	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1931	Data/Scene/Save/Bg1126/Sector_0_0/surfaces.xml	419	9E768B0DB089B8520BEF4FBB5085F2E0B36FF6F0B9FAD92C3DBEF4D9880EB4A5	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1932	Data/Scene/Save/Bg1127/Sector_0_0/surfaces.xml	419	1EF4DD85DCAF6D42D9C348E49B417430AE92D35CC81D24AD00792969AC2CA8BC	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1933	Data/Scene/Save/Bg1128/Sector_0_0/surfaces.xml	419	116192690EA1516CFEEBAD6B0DC5A3715E69EE58AB623B2BA7803CC1ADD19C9F	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1934	Data/Scene/Save/Bg1129/Sector_0_0/surfaces.xml	116	DA0AF9808DD49A021D37605AAA3D77D7AF9E49DBE36AA0EAA9F12968133988D3	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-1935	Data/Scene/Save/Bg1130/Sector_0_0/surfaces.xml	481	99BA4C6F2EF7CDD4F5FF3C1BB7D079C3E4AC6CE3094117B27BBAF60622FA8F84	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1936	Data/Scene/Save/Bg1131/Sector_0_0/surfaces.xml	266	EFF85160F2ED5893780D4DEA9503C5A6C19AC47E4A7974CB6B0E6231EF3E8D4D	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1937	Data/Scene/Save/Bg1132/Sector_0_0/surfaces.xml	266	62DB137BE15F7D8B7B27083563DC2243A3760E9E29AA25183535183ABEE7122A	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1938	Data/Scene/Save/Bg1133/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1939	Data/Scene/Save/Bg1134/Sector_0_0/surfaces.xml	116	84D26025501FE65D759B71B1FEE1AE389657880EF490C047104965C94FB5B8F7	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-1940	Data/Scene/Save/Bg1135/Sector_0_0/surfaces.xml	266	B2CC7C886329BB5FAB4BE3CD56DD0E5B28645C53F973A79E77B0855EF9A408DA	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1941	Data/Scene/Save/Bg1136/Sector_0_0/surfaces.xml	266	F1D39F6612D40B6C055DEA63AC3981FF932B5E0CC70CA5532E585F3199961372	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1942	Data/Scene/Save/Bg1137/Sector_0_0/surfaces.xml	266	7497CA0B1AC9BA162EEF88E4A35028903BDCCD91CB60E08815BA57D0764BC5CD	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1943	Data/Scene/Save/Bg1138/Sector_0_0/surfaces.xml	266	582C91C76236306FF9F093B78FF34C0D25F37295F7D5290A37889F143A161E24	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1944	Data/Scene/Save/Bg1139/Sector_0_0/surfaces.xml	266	67047A857D2A6AA0BEA177B014F2E84C8654E5C60744B524A720EEA1D2A8B894	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1945	Data/Scene/Save/Bg1140/Sector_0_0/surfaces.xml	419	04365D720E3A34D5CCE97DB2A838A3A12B6639C6DD389D97CC7B99C7B87E88F4	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1946	Data/Scene/Save/Bg1141/Sector_0_0/surfaces.xml	116	3285FF3F9466898AC516B4A37992341CF4EB4454D84B3F7A63DB1DE61DA2E6E6	SURFACE_MASK_XML	PASS	Block	2	SurfaceMask	1	name,package,position	STANDARD_XML
DATA	DATA-1947	Data/Scene/Save/Bg1142/Sector_0_0/surfaces.xml	266	A1CFF8CAA0C4DD8498DD0E977C09735917CAA2A033AE99F417A547F96F16281F	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1948	Data/Scene/Save/Bg1143/Sector_0_0/surfaces.xml	266	B64A693AC5F683F32FDC2B6048CCBF764CA817BC264242F1253293AC12C7F026	SURFACE_MASK_XML	PASS	Block	4	SurfaceMask	3	name,package,position	STANDARD_XML
DATA	DATA-1949	Data/Scene/Save/Bg1144/Sector_0_0/surfaces.xml	665	BB194E09F4F6F57A6C42ABDF8ED920B5AC4E3A508710195467BFD96793DB9F9F	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1950	Data/Scene/Save/Bg1145/Sector_0_0/surfaces.xml	665	74CC59830A1691EA838B52DE11C8705FC12942B1FFAC17DDC26C8D67E95A22A3	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1951	Data/Scene/Save/Bg1146/Sector_0_0/surfaces.xml	424	9DC33C7671230E885197CB05CA64E078AA4C6274D89C6F5E7D4828AA67D5F3D2	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1952	Data/Scene/Save/Bg1147/Sector_0_0/surfaces.xml	665	A6B92FBA1D691C61CD34443972163E891DC18446B1ADB3B47DA854BAF1EB1837	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1953	Data/Scene/Save/Bg1148/Sector_0_0/surfaces.xml	424	4BCF37120A269CE87465A8479BCAAED63C0F9A0B2A266BBF274D453AE898793C	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1954	Data/Scene/Save/Bg1149/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1955	Data/Scene/Save/Bg1150/Sector_0_0/surfaces.xml	481	C8678C5F9CCC8F399230AD7DCEAFD5CC8A5D892D54A58D78A032E78F46CE9F9A	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1956	Data/Scene/Save/Bg1151/Sector_0_0/surfaces.xml	481	B9926679A35211CB7DB23099B74460D19133450D20F4B50CD2D8A292559D15ED	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1957	Data/Scene/Save/Bg1152/Sector_0_0/surfaces.xml	481	A328FA8FADBC4D8B57C9378489628122A074347465E1F75BC4EA73FA1F4A803F	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1958	Data/Scene/Save/Bg1153/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1959	Data/Scene/Save/Bg1154/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1960	Data/Scene/Save/Bg1155/Sector_0_0/surfaces.xml	481	2E69745D2A26408C8966530BB227B8E42DE698C29F15E0FD99C59BBAD37005D9	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1961	Data/Scene/Save/Bg1156/Sector_0_0/surfaces.xml	481	17D04350B9491A08820BC8AB0C17C03D237A5B7C8043B7E319E0CAB703619B75	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1962	Data/Scene/Save/Bg1157/Sector_0_0/surfaces.xml	481	C7A5B476BFBB680789DFC7A6006DD13A1FB4CFE0553B50E08BCD7CE08580CD5A	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1963	Data/Scene/Save/Bg1158/Sector_0_0/surfaces.xml	502	9375252CA26982D9E9A937241BDAE1D53957AE9C6037430F9C409986D71D73A3	SURFACE_MASK_XML	PASS	Block	7	SurfaceMask	6	name,package,position	STANDARD_XML
DATA	DATA-1964	Data/Scene/Save/Bg1159/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1965	Data/Scene/Save/Bg1160/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1966	Data/Scene/Save/Bg1161/Sector_0_0/surfaces.xml	419	3648895AF3D5A3324D3E326DCAB805E375C0EE7B2B02E34B14CC9B911112E499	SURFACE_MASK_XML	PASS	Block	6	SurfaceMask	5	name,package,position	STANDARD_XML
DATA	DATA-1967	Data/Scene/Save/Bg1162/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1968	Data/Scene/Save/Bg1163/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1969	Data/Scene/Save/Bg1164/Sector_0_0/surfaces.xml	339	6C97EC09C93C17BB49B261C691317B6751BBCF55844F0FB618CA82101C4A0F84	SURFACE_MASK_XML	PASS	Block	5	SurfaceMask	4	name,package,position	STANDARD_XML
DATA	DATA-1970	Data/Scene/Save/Bg1165/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1971	Data/Scene/Save/Bg1166/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1972	Data/Scene/Save/Bg1167/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1973	Data/Scene/Save/Bg1168/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1974	Data/Scene/Save/Bg1169/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
DATA	DATA-1975	Data/Scene/Save/Bg1170/Sector_0_0/surfaces.xml	665	19A3C7F7CBA78CD0EC0C56B7E6695B22B2BE586D60A33C841409BBFBBD34B715	SURFACE_MASK_XML	PASS	Block	9	SurfaceMask	8	name,package,position	STANDARD_XML
DATA	DATA-1976	Data/Scene/Save/Bg1171/Sector_0_0/surfaces.xml	35	75925F6EDC117198CF0A34043FFDB081A7F958E2D1A4E990CD4BDE24B4B09A58	SURFACE_MASK_XML	PASS	Block	1	SurfaceMask	0	NONE	STANDARD_XML
